Ticker,Name,Sector,Asset Class,Market Value,Weight (%),Notional Value,Quantity,Price,Location,Exchange,Currency,FX Rate,Market Currency,Accrual Date
PAGS,PAGSEGURO DIGITAL LTD CLASS A,Financials,Equity,33463923.02,0.05,33463923.02,5245129,6.38,Brazil,New York Stock Exchange Inc.,USD,1,USD,-
SFL,SFL LTD,Energy,Equity,33448571.98,0.05,33448571.98,3315022,10.09,United States,New York Stock Exchange Inc.,USD,1,USD,-
CMPR,CIMPRESS PLC,Industrials,Equity,33417896.4,0.05,33417896.4,462980,72.18,United States,NASDAQ,USD,1,USD,-
VITL,VITAL FARMS INC,Consumer Staples,Equity,33375711.98,0.05,33375711.98,893713,37.34,United States,NASDAQ,USD,1,USD,-
RC,READY CAPITAL CORP,Financials,Equity,33312758.7,0.05,33312758.7,4725214,7.05,United States,New York Stock Exchange Inc.,USD,1,USD,-
PEBO,PEOPLES BANCORP INC,Financials,Equity,33292339.3,0.05,33292339.3,1043647,31.9,United States,NASDAQ,USD,1,USD,-
AUPH,AURINIA PHARMACEUTICALS INC,Health Care,Equity,33284367.2,0.05,33284367.2,3617866,9.2,United States,NASDAQ,USD,1,USD,-
TWO,TWO HARBORS INVESTMENT CORP,Financials,Equity,33200461.72,0.05,33200461.72,2827978,11.74,United States,New York Stock Exchange Inc.,USD,1,USD,-
ARVN,ARVINAS INC,Health Care,Equity,33113314,0.05,33113314,1742806,19,United States,NASDAQ,USD,1,USD,-
INMD,INMODE LTD,Health Care,Equity,32982002.76,0.05,32982002.76,1937838,17.02,Israel,NASDAQ,USD,1,USD,-
NTLA,INTELLIA THERAPEUTICS INC,Health Care,Equity,32953110.75,0.05,32953110.75,2752975,11.97,United States,NASDAQ,USD,1,USD,-
TROX,TRONOX HOLDINGS PLC,Materials,Equity,32811890.53,0.05,32811890.53,3239081,10.13,United States,New York Stock Exchange Inc.,USD,1,USD,-
ARDX,ARDELYX INC,Health Care,Equity,32730835.1,0.04,32730835.1,6282310,5.21,United States,NASDAQ,USD,1,USD,-
DHT,DHT HOLDINGS INC,Energy,Equity,32562240.48,0.04,32562240.48,3524052,9.24,Bermuda,New York Stock Exchange Inc.,USD,1,USD,-
MYGN,MYRIAD GENETICS INC,Health Care,Equity,32549284.02,0.04,32549284.02,2425431,13.42,United States,NASDAQ,USD,1,USD,-
WTTR,SELECT WATER SOLUTIONS INC CLASS A,Energy,Equity,32346405.82,0.04,32346405.82,2521154,12.83,United States,New York Stock Exchange Inc.,USD,1,USD,-
CWH,CAMPING WORLD HOLDINGS INC CLASS A,Consumer Discretionary,Equity,32307874.5,0.04,32307874.5,1557006,20.75,United States,New York Stock Exchange Inc.,USD,1,USD,-
EMBC,EMBECTA CORP,Health Care,Equity,32284713.6,0.04,32284713.6,1559648,20.7,United States,NASDAQ,USD,1,USD,-
STAA,STAAR SURGICAL,Health Care,Equity,32260430.25,0.04,32260430.25,1332525,24.21,United States,NASDAQ,USD,1,USD,-
SOC,SABLE OFFSHORE CORP CLASS A,Energy,Equity,32244222.15,0.04,32244222.15,1351959,23.85,United States,New York Stock Exchange Inc.,USD,1,USD,-
SRCE,1ST SOURCE CORP,Financials,Equity,32113668.24,0.04,32113668.24,547641,58.64,United States,NASDAQ,USD,1,USD,-
CNNE,CANNAE HOLDINGS INC,Financials,Equity,32080610.9,0.04,32080610.9,1612091,19.9,United States,New York Stock Exchange Inc.,USD,1,USD,-
WVE,WAVE LIFE SCIENCES LTD,Health Care,Equity,32060886,0.04,32060886,2485340,12.9,United States,NASDAQ,USD,1,USD,-
THRM,GENTHERM INC,Consumer Discretionary,Equity,32053814.82,0.04,32053814.82,821682,39.01,United States,NASDAQ,USD,1,USD,-
DCOM,DIME COMMUNITY BANCSHARES INC,Financials,Equity,32003408.92,0.04,32003408.92,1043476,30.67,United States,NASDAQ,USD,1,USD,-
COMM,COMMSCOPE HOLDING INC,Information Technology,Equity,31915038.53,0.04,31915038.53,5792203,5.51,United States,NASDAQ,USD,1,USD,-
DESP,DESPEGAR COM CORP,Consumer Discretionary,Equity,31917614.82,0.04,31917614.82,1647786,19.37,Argentina,New York Stock Exchange Inc.,USD,1,USD,-
KLG,WK KELLOGG,Consumer Staples,Equity,31851879,0.04,31851879,1781425,17.88,United States,New York Stock Exchange Inc.,USD,1,USD,-
GBTG,GLOBAL BUSINESS TRAVEL GROUP INC C,Consumer Discretionary,Equity,31582278.38,0.04,31582278.38,3370574,9.37,United States,New York Stock Exchange Inc.,USD,1,USD,-
JAMF,JAMF HOLDING CORP,Information Technology,Equity,31513473.46,0.04,31513473.46,2209921,14.26,United States,NASDAQ,USD,1,USD,-
FBMS,FIRST BANCSHARES INC,Financials,Equity,31459070.64,0.04,31459070.64,899859,34.96,United States,New York Stock Exchange Inc.,USD,1,USD,-
MD,PEDIATRIX MEDICAL GROUP INC,Health Care,Equity,31353134.24,0.04,31353134.24,2324176,13.49,United States,New York Stock Exchange Inc.,USD,1,USD,-
KW,KENNEDY WILSON HOLDINGS INC,Real Estate,Equity,31331497.78,0.04,31331497.78,3114463,10.06,United States,New York Stock Exchange Inc.,USD,1,USD,-
CARS,CARS.COM INC,Communication,Equity,31140402.72,0.04,31140402.72,1793802,17.36,United States,New York Stock Exchange Inc.,USD,1,USD,-
CIM,CHIMERA INVESTMENT CORP,Financials,Equity,31135273.39,0.04,31135273.39,2197267,14.17,United States,New York Stock Exchange Inc.,USD,1,USD,-
AIV,APARTMENT INVESTMENT AND MANAGEMEN,Real Estate,Equity,31076814.08,0.04,31076814.08,3735194,8.32,United States,New York Stock Exchange Inc.,USD,1,USD,-
COUR,COURSERA INC,Consumer Discretionary,Equity,31010656.55,0.04,31010656.55,3696145,8.39,United States,New York Stock Exchange Inc.,USD,1,USD,-
SLNO,SOLENO THERAPEUTICS INC,Health Care,Equity,30998498.04,0.04,30998498.04,691622,44.82,United States,NASDAQ,USD,1,USD,-
OXM,OXFORD INDUSTRIES INC,Consumer Discretionary,Equity,30986509.73,0.04,30986509.73,398233,77.81,United States,New York Stock Exchange Inc.,USD,1,USD,-
PMT,PENNYMAC MORTGAGE INVESTMENT TRUST,Financials,Equity,30943330.2,0.04,30943330.2,2465604,12.55,United States,New York Stock Exchange Inc.,USD,1,USD,-
FDP,FRESH DEL MONTE PRODUCE INC,Consumer Staples,Equity,30825366.44,0.04,30825366.44,931843,33.08,United States,New York Stock Exchange Inc.,USD,1,USD,-
SCS,STEELCASE INC CLASS A,Industrials,Equity,30812755.05,0.04,30812755.05,2574165,11.97,United States,New York Stock Exchange Inc.,USD,1,USD,-
ECPG,ENCORE CAPITAL GROUP INC,Financials,Equity,30796001.28,0.04,30796001.28,648064,47.52,United States,NASDAQ,USD,1,USD,-
AORT,ARTIVION INC,Health Care,Equity,30770334,0.04,30770334,1061046,29,United States,New York Stock Exchange Inc.,USD,1,USD,-
SCSC,SCANSOURCE INC,Information Technology,Equity,30693610.33,0.04,30693610.33,642529,47.77,United States,NASDAQ,USD,1,USD,-
PDM,PIEDMONT OFFICE REALTY TRUST REIT,Real Estate,Equity,30632845.74,0.04,30632845.74,3477054,8.81,United States,New York Stock Exchange Inc.,USD,1,USD,-
DK,DELEK US HOLDINGS INC,Energy,Equity,30593568.9,0.04,30593568.9,1764335,17.34,United States,New York Stock Exchange Inc.,USD,1,USD,-
KALU,KAISER ALUMINIUM CORP,Materials,Equity,30527072.28,0.04,30527072.28,440379,69.32,United States,NASDAQ,USD,1,USD,-
BBSI,BARRETT BUSINESS SERVICES INC,Industrials,Equity,30503080.8,0.04,30503080.8,703160,43.38,United States,NASDAQ,USD,1,USD,-
GEAR,REVELYST INC,Industrials,Equity,30452590.84,0.04,30452590.84,1584422,19.22,United States,New York Stock Exchange Inc.,USD,1,USD,-
VICR,VICOR CORP,Industrials,Equity,30452987,0.04,30452987,610525,49.88,United States,NASDAQ,USD,1,USD,-
SDGR,SCHRODINGER INC,Health Care,Equity,30373560.42,0.04,30373560.42,1536346,19.77,United States,NASDAQ,USD,1,USD,-
EIG,EMPLOYERS HOLDINGS INC,Financials,Equity,30305656.57,0.04,30305656.57,595513,50.89,United States,New York Stock Exchange Inc.,USD,1,USD,-
ATSG,AIR TRANSPORT SERVICES GROUP INC,Industrials,Equity,30306942.72,0.04,30306942.72,1382616,21.92,United States,NASDAQ,USD,1,USD,-
NAVI,NAVIENT CORP,Financials,Equity,30279118.95,0.04,30279118.95,2320239,13.05,United States,NASDAQ,USD,1,USD,-
ARLO,ARLO TECHNOLOGIES INC,Information Technology,Equity,30230687.57,0.04,30230687.57,2635631,11.47,United States,New York Stock Exchange Inc.,USD,1,USD,-
FA,FIRST ADVANTAGE CORP,Industrials,Equity,30171839.45,0.04,30171839.45,1617793,18.65,United States,NASDAQ,USD,1,USD,-
SBH,SALLY BEAUTY HOLDINGS INC,Consumer Discretionary,Equity,30157389.48,0.04,30157389.48,2782047,10.84,United States,New York Stock Exchange Inc.,USD,1,USD,-
WMK,WEIS MARKETS INC,Consumer Staples,Equity,30025884.84,0.04,30025884.84,440844,68.11,United States,New York Stock Exchange Inc.,USD,1,USD,-
DBD,DIEBOLD NIXDORF INC,Information Technology,Equity,29961599.7,0.04,29961599.7,697755,42.94,United States,New York Stock Exchange Inc.,USD,1,USD,-
VSAT,VIASAT INC,Information Technology,Equity,29935643.64,0.04,29935643.64,3348506,8.94,United States,NASDAQ,USD,1,USD,-
CSR,CENTERSPACE,Real Estate,Equity,29903327.28,0.04,29903327.28,453906,65.88,United States,New York Stock Exchange Inc.,USD,1,USD,-
MDXG,MIMEDX GROUP INC,Health Care,Equity,29883009.48,0.04,29883009.48,3172294,9.42,United States,NASDAQ,USD,1,USD,-
MODG,TOPGOLF CALLAWAY BRANDS CORP,Consumer Discretionary,Equity,29851827.24,0.04,29851827.24,3866817,7.72,United States,New York Stock Exchange Inc.,USD,1,USD,-
XPRO,EXPRO GROUP HOLDINGS NV,Energy,Equity,29735238.13,0.04,29735238.13,2539303,11.71,United States,New York Stock Exchange Inc.,USD,1,USD,-
WINA,WINMARK CORP,Consumer Discretionary,Equity,29547011.2,0.04,29547011.2,74576,396.2,United States,NASDAQ,USD,1,USD,-
ALHC,ALIGNMENT HEALTHCARE INC,Health Care,Equity,29470498.92,0.04,29470498.92,2723706,10.82,United States,NASDAQ,USD,1,USD,-
EVRI,EVERI HOLDINGS INC,Consumer Discretionary,Equity,29436650.41,0.04,29436650.41,2182109,13.49,United States,New York Stock Exchange Inc.,USD,1,USD,-
NX,QUANEX BUILDING PRODUCTS CORP,Industrials,Equity,29378437.3,0.04,29378437.3,1200590,24.47,United States,New York Stock Exchange Inc.,USD,1,USD,-
DGII,DIGI INTERNATIONAL INC,Information Technology,Equity,29313686.4,0.04,29313686.4,964266,30.4,United States,NASDAQ,USD,1,USD,-
GOGL,GOLDEN OCEAN GROUP LTD,Industrials,Equity,29259806.06,0.04,29259806.06,3298738,8.87,Norway,NASDAQ,USD,1,USD,-
REAL,THE REALREAL INC,Consumer Discretionary,Equity,29186250,0.04,29186250,2687500,10.86,United States,NASDAQ,USD,1,USD,-
IMAX,IMAX CORP,Communication,Equity,29124246.19,0.04,29124246.19,1160791,25.09,United States,New York Stock Exchange Inc.,USD,1,USD,-
DEA,EASTERLY GOVERNMENT PROPERTIES INC,Real Estate,Equity,29047820.1,0.04,29047820.1,2598195,11.18,United States,New York Stock Exchange Inc.,USD,1,USD,-
CDNA,CAREDX INC,Health Care,Equity,29035952.76,0.04,29035952.76,1376764,21.09,United States,NASDAQ,USD,1,USD,-
MFA,MFA FINANCIAL INC,Financials,Equity,29025334.1,0.04,29025334.1,2782870,10.43,United States,New York Stock Exchange Inc.,USD,1,USD,-
MRC,MRC GLOBAL INC,Industrials,Equity,28953769.8,0.04,28953769.8,2292460,12.63,United States,New York Stock Exchange Inc.,USD,1,USD,-
OCFC,OCEANFIRST FINANCIAL CORP,Financials,Equity,28799287.92,0.04,28799287.92,1628919,17.68,United States,NASDAQ,USD,1,USD,-
XRX,XEROX HOLDINGS CORP,Information Technology,Equity,28666849.35,0.04,28666849.35,3132989,9.15,United States,NASDAQ,USD,1,USD,-
OPEN,OPENDOOR TECHNOLOGIES INC CLASS A,Real Estate,Equity,28597054.95,0.04,28597054.95,17123985,1.67,United States,NASDAQ,USD,1,USD,-
NVEE,NV5 GLOBAL INC,Industrials,Equity,28460891.78,0.04,28460891.78,1502687,18.94,United States,NASDAQ,USD,1,USD,-
OBK,ORIGIN BANCORP INC,Financials,Equity,28426022.4,0.04,28426022.4,862440,32.96,United States,New York Stock Exchange Inc.,USD,1,USD,-
CMCO,COLUMBUS MCKINNON CORP,Industrials,Equity,28410445.44,0.04,28410445.44,758826,37.44,United States,NASDAQ,USD,1,USD,-
SNDX,SYNDAX PHARMACEUTICALS INC,Health Care,Equity,28370138.48,0.04,28370138.48,2221624,12.77,United States,NASDAQ,USD,1,USD,-
SPHR,SPHERE ENTERTAINMENT CLASS A,Communication,Equity,28328549.76,0.04,28328549.76,743922,38.08,United States,New York Stock Exchange Inc.,USD,1,USD,-
WS,WORTHINGTON STEEL INC,Materials,Equity,28249113.09,0.04,28249113.09,882509,32.01,United States,New York Stock Exchange Inc.,USD,1,USD,-
TPC,TUTOR PERINI CORP,Industrials,Equity,28231345.8,0.04,28231345.8,1186191,23.8,United States,New York Stock Exchange Inc.,USD,1,USD,-
ICHR,ICHOR HOLDINGS LTD,Information Technology,Equity,28186666.51,0.04,28186666.51,898523,31.37,United States,NASDAQ,USD,1,USD,-
JBI,JANUS INTERNATIONAL GROUP INC,Industrials,Equity,28139039.04,0.04,28139039.04,3823239,7.36,United States,New York Stock Exchange Inc.,USD,1,USD,-
ACT,ENACT HOLDINGS INC,Financials,Equity,28141097.36,0.04,28141097.36,869626,32.36,United States,NASDAQ,USD,1,USD,-
RSI,RUSH STREET INTERACTIVE INC CLASS,Consumer Discretionary,Equity,28143188.58,0.04,28143188.58,2048267,13.74,United States,New York Stock Exchange Inc.,USD,1,USD,-
DOLE,DOLE PLC,Consumer Staples,Equity,28098654.82,0.04,28098654.82,2075233,13.54,Ireland,New York Stock Exchange Inc.,USD,1,USD,-
NTST,NETSTREIT CORP,Real Estate,Equity,28088283.15,0.04,28088283.15,2013497,13.95,United States,New York Stock Exchange Inc.,USD,1,USD,-
LFST,LIFESTANCE HEALTH GROUP INC,Health Care,Equity,27985815.76,0.04,27985815.76,3736424,7.49,United States,NASDAQ,USD,1,USD,-
BLX,BANCO LATINOAMERICANO DE COMERCIO,Financials,Equity,27934526.66,0.04,27934526.66,789557,35.38,Panama,New York Stock Exchange Inc.,USD,1,USD,-
KFRC,KFORCE INC,Industrials,Equity,27905970.22,0.04,27905970.22,492082,56.71,United States,New York Stock Exchange Inc.,USD,1,USD,-
HROW,HARROW INC,Health Care,Equity,27883926,0.04,27883926,832356,33.5,United States,NASDAQ,USD,1,USD,-
HCI,HCI GROUP INC,Financials,Equity,27881261.58,0.04,27881261.58,237449,117.42,United States,New York Stock Exchange Inc.,USD,1,USD,-
FBRT,FRANKLIN BSP REALTY TRUST INC,Financials,Equity,27844164.16,0.04,27844164.16,2195912,12.68,United States,New York Stock Exchange Inc.,USD,1,USD,-
AMSF,AMERISAFE INC,Financials,Equity,27725206.74,0.04,27725206.74,536998,51.63,United States,NASDAQ,USD,1,USD,-
PFC,PREMIER FINANCIAL CORP,Financials,Equity,27695431.32,0.04,27695431.32,1074716,25.77,United States,NASDAQ,USD,1,USD,-
TPB,TURNING POINT BRANDS INC,Consumer Staples,Equity,27671512,0.04,27671512,462425,59.84,United States,New York Stock Exchange Inc.,USD,1,USD,-
DXPE,DXP ENTERPRISES INC,Industrials,Equity,27659301.7,0.04,27659301.7,336079,82.3,United States,NASDAQ,USD,1,USD,-
BLND,BLEND LABS INC CLASS A,Information Technology,Equity,27638921.31,0.04,27638921.31,6442639,4.29,United States,New York Stock Exchange Inc.,USD,1,USD,-
PRO,PROS HOLDINGS INC,Information Technology,Equity,27640907.74,0.04,27640907.74,1251286,22.09,United States,New York Stock Exchange Inc.,USD,1,USD,-
PENG,PENGUIN SOLUTIONS INC,Information Technology,Equity,27579683.95,0.04,27579683.95,1423835,19.37,United States,NASDAQ,USD,1,USD,-
UTI,UNIVERSAL TECHNICAL INSTITUTE INC,Consumer Discretionary,Equity,27581513.52,0.04,27581513.52,1062462,25.96,United States,New York Stock Exchange Inc.,USD,1,USD,-
EFC,ELLINGTON FINANCIAL INC,Financials,Equity,27552438.9,0.04,27552438.9,2262105,12.18,United States,New York Stock Exchange Inc.,USD,1,USD,-
BY,BYLINE BANCORP INC,Financials,Equity,27461262.08,0.04,27461262.08,948248,28.96,United States,New York Stock Exchange Inc.,USD,1,USD,-
LEU,CENTRUS ENERGY CORP CLASS A,Energy,Equity,27435480,0.04,27435480,388000,70.71,United States,Nyse Mkt Llc,USD,1,USD,-
IBTA,IBOTTA INC CLASS A,Communication,Equity,27430308.25,0.04,27430308.25,417191,65.75,United States,New York Stock Exchange Inc.,USD,1,USD,-
DLX,DELUXE CORP,Industrials,Equity,27260089.56,0.04,27260089.56,1214799,22.44,United States,New York Stock Exchange Inc.,USD,1,USD,-
ARR,ARMOUR RESIDENTIAL REIT INC,Financials,Equity,27260523.78,0.04,27260523.78,1458562,18.69,United States,New York Stock Exchange Inc.,USD,1,USD,-
LZ,LEGALZOOM COM INC,Industrials,Equity,27222608.64,0.04,27222608.64,3481152,7.82,United States,NASDAQ,USD,1,USD,-
UTZ,UTZ BRANDS INC CLASS A,Consumer Staples,Equity,27169743.42,0.04,27169743.42,1745006,15.57,United States,New York Stock Exchange Inc.,USD,1,USD,-
CXM,SPRINKLR INC CLASS A,Information Technology,Equity,27142929.15,0.04,27142929.15,3182055,8.53,United States,New York Stock Exchange Inc.,USD,1,USD,-
SAFE,SAFEHOLD INC,Real Estate,Equity,27101414.97,0.04,27101414.97,1454719,18.63,United States,New York Stock Exchange Inc.,USD,1,USD,-
BHLB,BERKSHIRE HILLS BANCORP INC,Financials,Equity,27054488.7,0.04,27054488.7,955989,28.3,United States,New York Stock Exchange Inc.,USD,1,USD,-
CCB,COASTAL FINANCIAL CORP,Financials,Equity,27038546.08,0.04,27038546.08,322964,83.72,United States,NASDAQ,USD,1,USD,-
BFC,BANK FIRST CORP,Financials,Equity,26994927.96,0.04,26994927.96,273588,98.67,United States,NASDAQ,USD,1,USD,-
XPEL,XPEL INC,Consumer Discretionary,Equity,26947250.2,0.04,26947250.2,679628,39.65,United States,NASDAQ,USD,1,USD,-
FLNC,FLUENCE ENERGY INC CLASS A,Industrials,Equity,26936589.68,0.04,26936589.68,1658657,16.24,United States,NASDAQ,USD,1,USD,-
WGS,GENEDX HOLDINGS CORP CLASS A,Health Care,Equity,26910625.35,0.04,26910625.35,344787,78.05,United States,NASDAQ,USD,1,USD,-
EXPI,EXP WORLD HOLDINGS INC,Real Estate,Equity,26854770.4,0.04,26854770.4,2275828,11.8,United States,NASDAQ,USD,1,USD,-
DX,DYNEX CAPITAL REIT INC,Financials,Equity,26845535.31,0.04,26845535.31,2135683,12.57,United States,New York Stock Exchange Inc.,USD,1,USD,-
PRLB,PROTO LABS INC,Industrials,Equity,26837147.96,0.04,26837147.96,678391,39.56,United States,New York Stock Exchange Inc.,USD,1,USD,-
CIFR,CIPHER MINING INC,Information Technology,Equity,26832876.48,0.04,26832876.48,5521168,4.86,United States,NASDAQ,USD,1,USD,-
OMI,OWENS & MINOR INC,Health Care,Equity,26679097.9,0.04,26679097.9,2060162,12.95,United States,New York Stock Exchange Inc.,USD,1,USD,-
RDFN,REDFIN CORP,Real Estate,Equity,26662783.8,0.04,26662783.8,3251559,8.2,United States,NASDAQ,USD,1,USD,-
FIZZ,NATIONAL BEVERAGE CORP,Consumer Staples,Equity,26657783.68,0.04,26657783.68,621104,42.92,United States,NASDAQ,USD,1,USD,-
CENX,CENTURY ALUMINUM,Materials,Equity,26594993.95,0.04,26594993.95,1444595,18.41,United States,NASDAQ,USD,1,USD,-
QBTS,D WAVE QUANTUM INC,Information Technology,Equity,26596913.86,0.04,26596913.86,2683846,9.91,United States,New York Stock Exchange Inc.,USD,1,USD,-
ANIP,ANI PHARMACEUTICALS INC,Health Care,Equity,26570416.17,0.04,26570416.17,488337,54.41,United States,NASDAQ,USD,1,USD,-
AVDL,AVADEL PHARMACEUTICALS ORD,Health Care,Equity,26381093.83,0.04,26381093.83,2504138,10.54,United States,NASDAQ,USD,1,USD,-
MCRI,MONARCH CASINO AND RESORT INC,Consumer Discretionary,Equity,26370680.64,0.04,26370680.64,337696,78.09,United States,NASDAQ,USD,1,USD,-
BLMN,BLOOMIN BRANDS INC,Consumer Discretionary,Equity,26339039.67,0.04,26339039.67,2146621,12.27,United States,NASDAQ,USD,1,USD,-
TRS,TRIMAS CORP,Materials,Equity,26304545.92,0.04,26304545.92,1071032,24.56,United States,NASDAQ,USD,1,USD,-
MSEX,MIDDLESEX WATER,Utilities,Equity,26236412,0.04,26236412,496150,52.88,United States,NASDAQ,USD,1,USD,-
VMEO,VIMEO INC,Communication,Equity,26227179.9,0.04,26227179.9,3938015,6.66,United States,NASDAQ,USD,1,USD,-
DRVN,DRIVEN BRANDS HOLDINGS INC,Industrials,Equity,26216207.58,0.04,26216207.58,1616289,16.22,United States,NASDAQ,USD,1,USD,-
BLFS,BIOLIFE SOLUTIONS INC,Health Care,Equity,26218856.78,0.04,26218856.78,986042,26.59,United States,NASDAQ,USD,1,USD,-
UUUU,ENERGY FUELS INC,Energy,Equity,26215207.2,0.04,26215207.2,5041386,5.2,Canada,Nyse Mkt Llc,USD,1,USD,-
AHCO,ADAPTHEALTH CORP,Health Care,Equity,26179710.52,0.04,26179710.52,2747084,9.53,United States,NASDAQ,USD,1,USD,-
UVSP,UNIVEST FINANCIAL CORP,Financials,Equity,26163455.46,0.04,26163455.46,888101,29.46,United States,NASDAQ,USD,1,USD,-
BV,BRIGHTVIEW HOLDINGS INC,Industrials,Equity,26136538.4,0.04,26136538.4,1629460,16.04,United States,New York Stock Exchange Inc.,USD,1,USD,-
FMBH,FIRST MID BANCSHARES INC,Financials,Equity,26108799.66,0.04,26108799.66,705834,36.99,United States,NASDAQ,USD,1,USD,-
BKD,BROOKDALE SENIOR LIVING INC,Health Care,Equity,26060606.13,0.04,26060606.13,5140159,5.07,United States,New York Stock Exchange Inc.,USD,1,USD,-
NMRA,NEUMORA THERAPEUTICS INC,Health Care,Equity,25819415.82,0.04,25819415.82,2278854,11.33,United States,NASDAQ,USD,1,USD,-
BRKL,BROOKLINE BANCORP INC,Financials,Equity,25796261.92,0.04,25796261.92,2191696,11.77,United States,NASDAQ,USD,1,USD,-
PLAY,DAVE AND BUSTERS ENTERTAINMENT INC,Consumer Discretionary,Equity,25799536.1,0.04,25799536.1,885365,29.14,United States,NASDAQ,USD,1,USD,-
IMKTA,INGLES MARKETS INC CLASS A,Consumer Staples,Equity,25750254.44,0.04,25750254.44,394217,65.32,United States,NASDAQ,USD,1,USD,-
INVA,INNOVIVA INC,Health Care,Equity,25693340.4,0.04,25693340.4,1464008,17.55,United States,NASDAQ,USD,1,USD,-
ATEC,ALPHATEC HOLDNGS INC,Health Care,Equity,25674075.43,0.04,25674075.43,2793697,9.19,United States,NASDAQ,USD,1,USD,-
NXRT,NEXPOINT RESIDENTIAL TRUST INC,Real Estate,Equity,25649985.9,0.04,25649985.9,615846,41.65,United States,New York Stock Exchange Inc.,USD,1,USD,-
BDN,BRANDYWINE REALTY TRUST REIT,Real Estate,Equity,25608904.14,0.04,25608904.14,4647714,5.51,United States,New York Stock Exchange Inc.,USD,1,USD,-
CTBI,COMMUNITY TRUST BANCORP INC,Financials,Equity,25560229.09,0.04,25560229.09,477137,53.57,United States,NASDAQ,USD,1,USD,-
TRNS,TRANSCAT INC,Industrials,Equity,25484804,0.03,25484804,240400,106.01,United States,NASDAQ,USD,1,USD,-
SBSI,SOUTHSIDE BANCSHARES INC,Financials,Equity,25474370.49,0.03,25474370.49,800829,31.81,United States,New York Stock Exchange Inc.,USD,1,USD,-
SHLS,SHOALS TECHNOLOGIES GROUP INC CLAS,Industrials,Equity,25356013.08,0.03,25356013.08,4495747,5.64,United States,NASDAQ,USD,1,USD,-
